GGA,,"First Flying Squadron, Inc. - United States of America",Jawja
GGE,,Gobierno de la Republica de Guinea Ecuatorial - Equatorial Guinea,Ecuato Guinea
GGF,,Georgian Cargo Airlines Africa S.A. - Senegal,Georgian Africa
GGG,,Genesis Global Aviation Ltd - Nigeria,Genesis
GGL,,Gira Globo Lda. - Angola,Gira Globo
GGN,ZX,2746904 Ontario Inc. d/b/a Great North Airlines - Canada,Great North
GGO,,Go! Aviation Ltd. - Finland,Go Bird
GGS,,"GATSA General de Aerotransorte, S.A. de C.V. - Mexico",Gatsa
GGT,,Trans Island Airways Ltd. - Bahamas,Thunderball
GGW,,Duke Energy Business Services LLC - United States of America,Gigawatt
GHA,,"Group Holdings Aviation, LLC - United States of America",Sutter
GHF,,Ghana Air Force - Ghana,
GHI,,GH Stansted Limited - United Kingdom,
GHK,,Vintage Wings Of Canada - Canada,Golden Hawk
GHL,,"Guilin General Aviation Co., Ltd. - China",Guilin Rotor
GHM,,Aero Service Bolivia - Bolivia,
GHN,GO,Air Ghana Limited - Ghana,Air Ghana
GHP,,"Colvin Aviation, Inc. - United States of America",Grasshopper Ex
GHV,,Ground Handling Service de Mexico - Mexico,Ground Handling
GIA,GA,Garuda Indonesia - Indonesia,Indonesia
GID,,"Grupo Integracion Comercializacion y Servicios, S.A. de C.V. - Mexico",Intecom
GIE,,Elysian Airlines - Guinea,
GIH,,Union Des Transports Africains de Guinee - Guinea,Transport African
GIJ,,Guinee Airways - Guinea,Guinee Airways
GIN,,Gianair Ltd - Ghana,
GIO,,Gio d.o.o. - Slovenia,Gio-Avia
GIX,,"Trans-Aeromax, S.A. - Guinea",Transmax
GIY,,Probiuz Guinee Sarl - Guinea,Probiz
GIZ,,Africa Airlines - Guinea,
GJA,,1590877AB d/b/a NorthStar Air Tours Ltd. - Canada,Grey Jay
GJB,,Trans-Air-Link Co. - United States of America,Sky Truck
GJE,,"Global Air Charters, Inc. - United States of America",Global Jets
GJI,,GainJet Ireland Limited - Ireland,Gainstar
GJM,RE,Airhub Airlines Limited - Malta,Airhub
GJR,,Gjet S.r.l. - San Marino,Elite Globe
GJS,G7,GoJet Airlines LLC - United States of America,Lindbergh
GJT,GW*,GetJet Airlines - Lithuania,Getjet
GJW,,Global Jet Aruba V.B.A. - Aruba,Plata
GKA,,U S Army Parachute Team - United States of America,Golden Knights
GKS,,Hans Airways Limited - United Kingdom,Swarn
GKY,,Gama Aviation (Cayman) SEZC - Cayman Islands,Gama Cayman
GLB,,Global Air Company LLP - Ukraine,Global
GLC,,Global Aircargo Co. - Bahrain,
GLD,,Golden Star Air Cargo Co. Ltd. - Sudan,Golden Star
GLE,,Goliaf Air - Sao Tome and Principe,Goliaf Air
GLF,,Gulfstream Aerospace - United States of America,Gulfstream Test
GLG,2K,Avianca Ecuador d/b/a Avianca - Ecuador,Galapagos
GLH,,Chervon Corporation - United States of America,Gulfhawk
GLJ,,Global Jet Austria GmbH - Austria,Global Austria
GLK,,Aspan Airlines JSC - Kazakhstan,Kazak
GLL,,"Air Gemini, Lda - Angola",Twins
GLO,G3,GOL Linhas Aereas Inteligentes - Brazil,Gol Transporte
GLQ,,El Quilada International Aviation Co. Ltd. - Sudan,Quilada
GLR,9M,Central Mountain Air Ltd. - Canada,Glacier
GLT,,"Aero Charter, Inc. - United States of America",Gaslight
GLU,,Great Lakes Airways (U) Ltd. - Uganda,Lakes Cargo
GLV,,Global Avanti - Venezuela,Avanti
GLX,GC*,Gelix Airlines - Russian Federation,Russian Bird
GLY,,Galaxy Aviation (Pvt) Ltd - Pakistan,Galaxy Aviation
GMA,,Gama Aviation Ltd. - United Kingdom,Gama
GMC,,General Motors Corporation - United States of America,General Motors
GMD,,Gulf Med Aviation Services Ltd. - Malta,Gulf Med
GME,,"GM Helicopters 102 NE Co., Ltd. - Lao People's Democratic Republic",Globe Meridian
GMH,,Hughes Aircraft Company - United States of America,Hughes Express
GMJ,,"Gamisa Aviacion, S.L. - Spain",Gamisa
GML,,G & L Aviation - South Africa,Geeandel
GMM,,"Aerotaxis Guamuchil, S.A. de C.V. - Mexico",Aerogaumuchil
GMN,,"Garmin, Inc - United States of America",Garmin
GMS,NJ,Ghadames Air - Libyan Arab Jamahiriya,Ghadames
GMX,,"Golden Aviation de Mexico, S.A. de C.V. - Mexico",Golden Mexico
GNA,,"Servicios Aereos Gana, S.A. de C.V. - Mexico",Servigana
GNC,,Guinea Cargo - Equatorial Guinea,Guinea Cargo
GND,,Grand Airways Inc. - United States of America,Grand Vegas
GNF,,Green Flag Aviation Co. Ltd. - Sudan,Green Flag
GNJ,,GainJet Aviation S.A. - Greece,
GNL,,"135 Airways, Inc. - United States of America",General
GNN,,Blocked -,
GNS,,Eastern Executive Air Charter Ltd. - United Kingdom,Genesis
GNX,,Genex Ltd - Belarus,Aerogenex
GNY,,German Navy - Germany,German Navy
GNZ,,General Aviation Services Ltd. - Poland,Gonzo
GOA,IC,Just Udo Aviation Private Limited d/b/a Fly91 - India,Goan
GOB,,Dash Aviation Ltd. - United Kingdom,Pilgrim
GOC,,Geocuba - Cuba,Geocuba
GOF,,"Gof-Air, S.A. de C.V. - Mexico",Gof-Air
GOG,,Mframa Airlines Limited - Ghana,Goldways
GOI,,"Gofir, S.A. - Switzerland",Swiss Hawk
GOJ,,Eurojet Aviation Ltd. - United Kingdom,Go Jet
GOK,,Zhayrem Gok - Kazakhstan,Zhayrem
GON,,Gonini Air Services Ltd. - Suriname,Gonini
GOP,,"Gospa Air, S.A. De C.V. - Mexico",Gospa Air
GOS,,Golden Sky Airline - Libyan Arab Jamahiriya,Golden Sky
GOT,,Waltair Europe AB - Sweden,Gotic
GOV,,Blocked -,
GPA,,"Kingman Aviation, Inc. d/b/a Golden Pacific Airlines - United States of America",Gold Pac
GPC,,Gulf Pearl Air Lines - Libyan Arab Jamahiriya,Air Gulfpearl
GPD,TJ,Tradewind Aviation LLC - United States of America,Goodspeed
GPE,,"GP Express Airlines, Inc. - United States of America",Regional Express
GPL,,"DLR Deutsche Forschungsanstalt Fur Luft Und Raumfahfit, Braunschweig - Germany",German Polar
GPM,,"Grup Air-Med, S.A. - Spain",Grupomed
GPO,,Northern Aviation Ltd - United Kingdom,Goosepool
GPR,,"GPM Aeroservicio, S.A. de C.V. - Mexico",Gpm Aeroservicio
GPS,,ABS Avia - Kazakhstan,Alatau
GPX,IV,GP Aviation E.o.o.d. - Bulgaria,Ivory
GRA,,Guardian Air Asset Management (Pty) Ltd. - South Africa,Flex
GRB,PH*,"Phoenix Air Group, Inc. - United States of America",Gray Bird
GRC,,"Grace Flight Of America, Inc. - United States of America",Grace Flight
GRD,,National Grid Co plc - United Kingdom,Grid
GRE,,Greenlandcopter A/S - Greenland,
GRF,,Gryphon Airlines SA (Pty) Ltd - South Africa,Simba
GRG,,Gryphon Air Cargo LLC - Georgia,Lelo
GRI,,Air Cargo Center - Sao Tome and Principe,
GRL,GL,Air Greenland A/S - Greenland,Greenland
GRM,,"Arizona State Gobernment, Cochise County Sheriff's Office - United States of America",Geronimo
GRN,,"Grande Aviation, LLC - United States of America",Grande
GRO,,Gryphon Air S.r.l. - Romania,Oakleaf
GRP,,"Gryphon Air, LLC - United States of America",Air Fox
GRT,,Gabon-Air-Transport - Gabon,
GRV,,"Epsilon Aviation, S.A. - Greece",Night Rider
GRX,,Aircompany Grodno - Belarus,Grodno
GRZ,,Government of Zambia Communications Flight (Aircraft) - Zambia,Com Flight
GSA,,"Garden State Airlines, Inc. - United States of America",Garden State
GSF,,"Aeronaves Ejecutivas GSF, S.A. de C.V. - Mexico",Aero Gesef
GSG,,GS Aviation (Gambia) Limited - Gambia,
GSH,,Gama Aviation FZC - United Arab Emirates,Gamamena
GSI,,Government of the Republic of Slovenia - Slovenia,Slovenia
GSJ,,G-Jet s.r.o. - Czech Republic,Grossjet
GSK,,Global Sky Aircharter Corporation - United States of America,Global Sky
GSL,,Geographic Air Surveys Ltd. - Canada,Survey-Canada
GSM,,Gestair Aviation Malta Limited - Malta,Gestair Malta
GSN,,Geosan LLC - Mongolia,Geosan
GSP,,Global Flight School - Portugal,Global School
GSR,,Gama Aviation San Marino S.r.l. - San Marino,San Marino
GSS,,GSS Airline S.r.l. - San Marino,Cargo Bird
GST,,"Global SuperTanker Services, LLC - United States of America",Supertank
GSV,,Agrocentr-Avia - Kazakhstan,Agrav
GSY,,"Devinaire, LLC - United States of America",Gray Sky
GTF,,"ELJ Aviation, Inc. - United States of America",Gator Flight
GTH,,"General Aviation Flying Services, Inc. - United States of America",Gotham
GTI,5Y,"Atlas Air, Inc. - United States of America",Giant
GTP,,"Aerotaxi Grupo Tampico, S.A. de C.V. - Mexico",Grupotampico
GTR,8S,Galistair Trading Limited - Malta,Galister
GTS,R2,Groupe Transair S.A. - Senegal,Transgroup
GTW,,"American Air Charter, Inc. - United States of America",Gateway
GTX,,"GTA Air, Inc. - United States of America",Big-Dee
GTY,,National Aviation Company - Egypt,
GUA,,"Aerotaxis de Aguascalientes, S.A. de C.V. - Mexico",Aguascalientes
GUC,,"Puer General Aviation Co., Ltd. - China",Leaf Air
GUE,,"Aero Servicio Guerrero, S.A. de C.V. - Mexico",Aero Guerrero
GUF,,Gulf African Airlines Limited - The Gambia,Gulf African
GUG,GU,"AVIATECA, S.A. d/b/a Avianca Guatemala - Guatemala",
GUL,,Gull Air - United States of America,Gull-Air
GUM,,Gum Air N.V. - Suriname,Gum Air
GUN,GV*,"Grant Aviation, Inc. - United States of America",
GUS,,"Guja, S.A. de C.V. - Mexico",Guja
GVA,,"Grupo Aeronautico Ova, S.A. de C.V. - Mexico",Grupova
GVN,,Gavina - Spain,Gavina
GVS,,Globus Avia - Kazakhstan,Glovia
GVX,,Geevax Ltd. - United Kingdom,Geevax
GWA,,"Great Western Air, Inc. - United States of America",G-W Air
GWC,,Gulf Wings - United Arab Emirates,Gulf Wings
GWG,Q9,Green Africa Airways Limited - Nigeria,Green Africa
GWH,,Gulf Wing Aviation Ltd - Ghana,Jupiter
GWN,,Gewan Airways - Kyrgyzstan,Gewan
GWW,,Global Wings SEZC Ltd - Cayman Islands,Global Wings
GWZ,,Golden Wings Charter (Bahamas) - Bahamas,Sun Burn
GXA,G6*,"Global Crossing Airlines, Inc. - United States of America",Gemini
GYG,,Serviceair - Georgia,Natakhtari
GYP,,Eagle Aviation - United Kingdom,Gypsy
GYS,,Air Florya Havacilik Anonim Sirketi - Turkey,
GZC,,Blocked -,
GZP,4G*,Gazpromavia Aviation Company Limited - Russian Federation,Gazprom
GZR,,Aeromanagement Group - United States of America,Gezira
HAA,,Helicopteros Agroforestal Ltda - Chile,Agroforestal
HAE,,"Kenmore Crew Leasing, Inc. - United States of America",Holland Air
HAF,,Hellenic Air Force - Greece,Hellenic Air Force
HAH,,"Hanhwa Business Jet Airlines Co., Ltd - China",Hanma
HAI,,Hai Au Aviation Joint Stock Company - Vietnam,
HAJ,,"Avic Joy General Aviation Co., Ltd. - China",Dingchang
HAK,,Pegasus Helicopters AS - Norway,Helifalcon
HAN,,Aushaan Air Limited - Kenya,King Bee
HAO,,Harty Aviation - Egypt,Harty
HAP,,"Helicopteros Aero Personal, S.A. de C.V. - Mexico",Helipersonal
HAS,,Honduras Airlines - Honduras,Honduras Air
HAT,HT*,Air Horizont - Malta,Sky Runner
HAU,,Skyhaul Pty Ltd - South Africa,Skyhaul
HAV,,Havilah Air Services - Nigeria,Havilah
HAX,,Benair Norway A/S - Norway,Scoop
HAY,,Haya Aviation Services Company Limited - Saudi Arabia,Haya
HBA,,"Trail Lake Flying Service, Inc. d/b/a Harbor Air - United States of America",Harbor Air
HBB,,Nimbus - Spain,
HBC,,"Haitian Aviation Line, S.A. - Haiti",Halisa
HBH,NS,"Hebei Airlines Co., Ltd. - China",Hebei Air
HBI,,CHC Denmark APS - Denmark,Helibird
HBL,,HKJ (Bermuda) Ltd. - Bermuda,
HBR,,Hebridean Air Services - United Kingdom,Hebridean
HBT,,Polizeihubschrauberstaffel Thüringen - Germany,Habicht
HCA,,Lake Havasu Air Service - United States of America,Havasu
HCB,,Helenair (Barbados) - Barbados,Helen
HCC,,Heli and Co S.A. - Belgium,Helianco
HCF,,Helicopterflights Ltd. - Malta,Eagle
HCG,,Helicopteros de Guatemala - Guatemala,
HCH,,"Helicopteros del Caribe, C.A. (HELICA) - Venezuela",Helica
HCK,,Heli-Charter Ltd - United Kingdom,Heli-Charter
HCL,,Helenair Corporation Limited - St. Lucia,Helencorp
HCN,,Halcyon Air Bissau Airways - Guinea Bissau,Halcyon
HCP,,Helicopter - Czech Republic,Heli Czech
HCR,,1903 Aviation AB - Sweden,High Score
HCS,,Helicharter Wales Ltd - United Kingdom,Heliwales
HCT,,Cathelicopters S.L. - Spain,Rotorcat
HCX,,Aerocom Aviation Oy t/a Helsinki Citycopter - Finland,City Copter
HCZ,,Blocked -,
HDB,,HeliDubai Inc - United Arab Emirates,Helidee
HDC,,"Helicopteros de Cataluna, S.A. - Spain",Helicataluna
HDI,,"Hoteles Dinamicos, S.A. de C.V. - Mexico",Dinamicos
HDL,,Hendell Aviation Oy - Finland,Hendell
HDM,,Harley-Davidson Motor Company - United States of America,Hog
HDQ,,Blocked -,
HDR,,Helitrans AS - Norway,Helitrans
HDT,HN,Hadhramout Airways - Yemen,Hadhramout Airways
HEA,,"Heliavia-Transporte Aereo, Lda - Portugal",Heliavia
HEB,,Heli Bernina AG - Switzerland,Helibernina
HEC,,"Heliservicio Campeche, S.A. de C.V. - Mexico",Helicampeche
HED,,Heritage Aviation Developments Ltd. - United Kingdom,Flapjack
HEE,,"Heliejecutivo, S.A. de C.V. - Mexico",Heliejecutivo
HEF,,"HELIMAR - Helicopteros del Mare Nostrum, S.A. - Spain",
HEG,,J.J. Gradin Aviacion - Spain,
HEH,,Helitrans AG - Switzerland,
HEI,,Ricardo Hein B (Aerohein Ltda.) - Chile,Aerohein
HEL,,Helicol. Helicopteros Nacionales de Colombia - Colombia,Helicol
HEM,,"Helico de Mexico, S.A. de C.V. - Mexico",Hecomex
HEN,,"Helicopteros Y Vehiculos Nacionales Aereos, S.A. de C.V. - Mexico",Helinac
HEP,,"Oslo Politidistrikt, Helikoptertjenesten - Norway",Helipolice
HER,,Hera Flight - United States of America,Hera
HES,5Q,Holiday Europe Ltd. - Bulgaria,Holiday Europe
HET,,"Habock Aviation, S.L.U. - Spain",Helitaf
HEV,,"Helicopteros Ejecutivos, S.A. de C.V. - Mexico",Helijecutivo
HEW,,ASA Heli-Water Sp. z.o.o. - Poland,Heliwater
HEX,,Honiara Cargo Express - Solomon Islands,Honiara Cargo
HEY,,ZondaJet.com SP. Z.o.o. - Poland,Zonda
HEZ,,Arrow Aviation Ltd. - Israel,Arrow
HFA,E2,Air Haifa Ltd. - Israel,Air Haifa
HFD,,BCA Charters Ltd - United Kingdom,Highfield
HFJ,,"Shenzhen United Business Jet Co., Ltd. - China",Pangu
HFM,,Hi Fly Ltd. - Malta,Moonraker
HFR,,Heli France - France,Helifrance
HFY,5K*,"Springjet, S.A. t/a HiFly - Portugal",Sky Flyer
HGA,,Halla Airlines Limited - Somalia,Halla
HGB,HB,Greater Bay Airlines Company Limited - China,Great Bay
HGD,,"Korea Aerospace University - Korea, Republic of",Hangdae
HGE,,"Martins Famous Pastry Shoppe, LLC - United States of America",Hoagie
HGH,,Henley Air Pty Ltd - South Africa,Henley
HGK,,Fika Salaama Airlines Ltd. - Uganda,Salaama
HGM,,Prime Air Sdn. Bhd. - Malaysia,Mahsuri
HGO,HE,One Air Limited - United Kingdom,Hampton
HGR,,Hangar 8 Ltd. - United Kingdom,Hang
HGT,,"GMJ Air Shuttle, LLC - United States of America",Hightech
HHE,,Heli-holland B.V. - Netherlands,Heli Holland
HHH,,H H Helicopters Ltd - United Kingdom,Corinium
HHK,A7,Sky Shuttle Helicopters Limited - Hong Kong,Helihongkong
HHN,HR,Hahn Air Lines - Germany,Rooster
HHO,,"Houston Helicopters, Inc. - United States of America",Houston Heli
HHS,,Hi-Jet Helicopter Services N.V. - Suriname,Hijet
HIA,,"Haskin Aviation, LLC - United States of America",
HIB,,Helibravo Aviacao. Lda. - Portugal,Helibravo
HIC,,"Helicopteros Insulares, S.L. - Spain",
HIF,,Heli-Iberica Fotogrametria S.L. - Spain,Hifsa
HIG,,Heli-inter Guyane - Guyana,Inter Guyane
HIL,,Héli-Alpes SA - Switzerland,Heli Alpes
HIM,H9,Himalaya Airlines Pvt. Ltd. - Nepal,Himalaya
HIN,,"Holding International Group, S.A. de C.V. - Mexico",Holding Group
HIP,,"Starship, S.A. de C.V. - Mexico",Starsa
HIS,,"Hispaniola Airways, C. Por. A. - Dominican Republic",Hispaniola
HJA,,Air Haiti - Haiti,Air Haiti
HJC,,Heathrow Jet Charter Ltd. - United Kingdom,Rhionair
HJE,,"Servicios Ejecutivos Gosa, S.A. de C.V. - Mexico",Gosa
HJI,,Shiv Air Limited - Uganda,
HJL,,Hamlin Jet Ltd. - United Kingdom,Biz Jet
HJS,,Helijet SA - Spain,Mapi
HJT,,Al Rais Cargo agemcies L.L.C. - United Arab Emirates,
HKA,,"Superior Aviation, Inc. - United States of America",Spend Air
HKB,,Hawker Beechcraft Corporation - United States of America,Classic
HKC,RH,"Hong Kong Air Cargo Co., Ltd. - China",Mascot
HKE,UO,Hong Kong Express Airways Ltd - Hong Kong,Hongkong Shuttle
HKG,,Government Flying Service of Hong Kong Special Administrative Region - Hong Kong,Hongkong Government
HKH,,Air-Invest Ltd - Hungary,Hawkhungary
HKI,,Wachovia Flight Operations d/b/a Hawkaire - United States of America,Hawkeye
HKJ,,Hong Kong Airlines Corporate Jet Management Ltd - China,
HKL,,Hak Air Limited - Nigeria,Hak Airline
HKN,,"Jim Hankins Air Service, Inc. - United States of America",Hankins
HKO,,Helico ApS - Denmark,
HKR,,Tower Aviation Management LLC d/b/a A2V - United States of America,Data Bird
HKS,,CHC Helikopter Service AS - Norway,Helibus
HKV,,Inversiones Hucaven C.A. - Venezuela,Hucaven
HKW,,Northwestern Michigan College - United States of America,Hawk Owl
HLA,,Hellenic Army - Greece,Hellenic Army
HLB,,High-Line Airways Inc. - Canada,High-Line
HLC,,Helicap SA - France,Helicap
HLE,,UK HEMS - United Kingdom,Helimed
HLF,I9,"Zhongzhou Airlines Co., Ltd. d/b/a Central Airlines Co., Ltd. - China",Homeland
HLG,,Helicapital - Mexico,Helicapital
HLH,,Hala Air Co. - Sudan,Hala Air
HLI,HS,Heli Securite Helicopter Airline - France,Heli Saint-Tropez
HLJ,H3,Hello Jets S.r.l. - Romania,Hellojets
HLL,,Helicentre Liverpool Limited - United Kingdom,Fusion
HLM,,"Heli Midwest de Mexico, S.A. de C.V. - Mexico",Helimidwest
HLN,,Tayaran Alhilall Alnftti - Libyan Arab Jamahiriya,
HLO,,Samaritan Air Service Ltd. - Canada,Halo
HLP,,"Helipistas, S.L. - Spain",Helipistas
HLR,,Heli Air Services - Bulgaria,Heli Bulgaria
HLS,,Haiti Air Freight International SA - Haiti,
HLU,,Heli Union Heli Prestations - France,Heli Union
HLV,,"Heliservicio, S.A. de C.V. - Mexico",Servi Heli
HLW,,Heliworks Ltda. - Chile,Heliworks
HLY,,Heli Air Ltd - United Kingdom,Whisper
HMB,,CHC Global Operations - Canada,Hummingbird
HMC,,"Heliamerica de Mexico, S.A. de C.V. - Mexico",Heliamerica
HMD,,"Charlie Hammonds Flying Service, Inc. - United States of America",Hammond
HME,,Hermes Aviation Limited - Malta,Hergo
HMF,,Sjofartsverket - Sweden,Lifeguard Sweden
HMJ,,Harmony Jets Limited - Malta,Harmony Jets
HMO,,"Helicopter Operations Mexico, . De R.L. de C.V. - Mexico",Heli-Corp
HMP,,"Papair Terminal, S.A. - Haiti",Papair Terminal
HMX,,Hawk de Mexico S.A. de C.V. - Mexico,Hawk Mexico
HMZ,,Zafer Havacilik S.A. (Zafer Aviation) - Turkey,Air Turk
HNA,,Greek Navy (Hellenic Navy) - Greece,Hellenic Navy
HND,OI,Hinterland Aviation Pty Ltd - Australia,Hinterland
HNJ,,"Southern Jet Co., Ltd. - China",Southern Jet
HNL,,CHC Helicopters Netherlands - Netherlands,Mapleleaf
HNN,,Blocked -,
HNR,,Haiti National Airlines (HANA) - Haiti,Hanair
HNS,,Air Highnesses LLC - Armenia,Highnesses
HNT,,"Helicopteros Internacionales, S.A. de C.V. - Mexico",Helicop Inter
HNW,,"Honeywell International, Inc. - United States of America",Honeywell
HNX,,"Hainan Aviation Academy Co., Ltd. - China",Superb
HNZ,,NHV Cote d'Ivoire - Cote D'Ivoire,
HOB,,HL Aircraft LLC - United States of America,Hobby Jet
HOD,,Alhodhod Airline - Yemen,Hodhod
HOL,,"Holiday Airlines, Inc. - United States of America",Holiday
HOM,,"Aero Homex, S.A. de C.V. - Mexico",Aero Homex
HON,,Honda Aircraft - United States of America,Honda Test
HOP,A5,HOP! - France,Airlinair
HOR,,Horizon Air-Taxi Ltd. - Switzerland,Horizon
HOT,,Valletta Airlines Limited - Malta,Sunny Sky
HOV,,HoverFly Divisione SAM S.r.l. - Italy,Sky Elite
HOZ,,"Hozca Aviation, S.A. de C.V. - Mexico",Ozca
HPA,,Pearl Airways Compagne Haitienne - Haiti,Pearl Airways
HPE,,Imperative Products - United States of America,Hope air
HPJ,,"Hop-A-Jet, Inc. - United States of America",Hopa-Jet
HPK,O2,"Hopscotch Air, Inc. - United States of America",Hopscotch Air
HPL,,"Heliportugal - Trabalhos E Transporte Aereo, Representacoes, Importacao E Exportacao, Lda - Portugal",Heliportugal
HPN,,AirDialog LLC d/b/a Reliable Airlines - United States of America,Harpoon
HPO,,Almron Aviation Ltd - Uganda,Almron
HPP,,"Aviation Partner of Boynton Beach, LLC d/b/a Exjet Aviation - United States of America",Sky Hop
HPR,,Rick Lucas Helicopters Ltd. - New Zealand,Helipro
HPY,,"Happy Air Travellers Co., Ltd - Thailand",Happy Travel
HQA,,Quick Air-Trans Ltd. - Hungary,Willy Trans
HQO,,Avinor AS - Norway,
HRA,,"Heli-Iberica, S.A. - Spain",Erica
HRC,,"Harco Aviation, LLC - United States of America",Harco
HRD,,Marshall University Bill Noe Flight School - United States of America,Marshall Herd
HRE,,FFH Sudwestdeutsche Verkehrsfliegerschule - Germany,Hart Air
HRF,,Veterans Airlift Command - United States of America,Hero-Flight
